Id,SalePrice
1971,430253
1972,378088
1973,286143
1974,321816
1975,463463
1976,277098
1977,350603
1978,353405
1979,320910
1980,194069
1981,359019
1982,217319
1983,201630
1984,187785
1985,207801
1986,202168
1987,192984
1988,171202
1989,192487
1990,203765
1991,233295
1992,204273
1993,170804
1994,247293
1995,184315
1996,260852
1997,310488
1998,315713
1999,293528
2000,310412
2001,280850
2002,246383
2003,249746
2004,290365
2005,207081
2006,207232
2007,248342
2008,204954
2009,191184
2010,193013
2011,148753
2012,167994
2013,170260
2014,185527
2015,195649
2016,189590
2017,192229
2018,126619
2019,135136
2020,94186
2021,104778
2022,171287
2023,137589
2024,281468
2025,361893
2026,169437
2027,162019
2028,161778
2029,165322
2030,258138
2031,247593
2032,255095
2033,255437
2034,170880
2035,200838
2036,195914
2037,197007
2038,298368
2039,204947
2040,296446
2041,275152
2042,194188
2043,188148
2044,193464
2045,204744
2046,150487
2047,142806
2048,138743
2049,149148
2050,182728
2051,99379
2052,126515
2053,147737
2054,92644
2055,156692
2056,149912
2057,117648
2058,195159
2059,135189
2060,174056
2061,169107
2062,126671
2063,118962
2064,139907
2065,126545
2066,163621
2067,126736
2068,159028
2069,81064
2070,117566
2071,93216
2072,131683
2073,139600
2074,168327
2075,153773
2076,124202
2077,151675
2078,121074
2079,129065
2080,121675
2081,126651
2082,134168
2083,140352
2084,111106
2085,119857
2086,118223
2087,120786
2088,100251
2089,70033
2090,134422
2091,100683
2092,126546
2093,126691
2094,121065
2095,139165
2096,88162
2097,110225
2098,149128
2099,58864
2100,77530
2101,107273
2102,138384
2103,103492
2104,143756
2105,139788
2106,48820
2107,191590
2108,99317
2109,99952
2110,126649
2111,149286
2112,126739
2113,118654
2114,130058
2115,159184
2116,116553
2117,142989
2118,113838
2119,117551
2120,116303
2121,96999
2122,112571
2123,74752
2124,160223
2125,132514
2126,146178
2127,164487
2128,141512
2129,97615
2130,136453
2131,130368
2132,119458
2133,121838
2134,123892
2135,99987
2136,65322
2137,115153
2138,138604
2139,140333
2140,135710
2141,150096
2142,112216
2143,133237
2144,126549
2145,137635
2146,176435
2147,150173
2148,135833
2149,159740
2150,212291
2151,117833
2152,179293
2153,182735
2154,109024
2155,138191
2156,259162
2157,241654
2158,241354
2159,204215
2160,191556
2161,240987
2162,398492
2163,364342
2164,250682
2165,194623
2166,161915
2167,222958
2168,193170
2169,191339
2170,196599
2171,157680
2172,138689
2173,166867
2174,209994
2175,302553
2176,315360
2177,246739
2178,204875
2179,134895
2180,246115
2181,180561
2182,203887
2183,190813
2184,125900
2185,126619
2186,150093
2187,148368
2188,150929
2189,220962
2190,63227
2191,61449
2192,85955
2193,123185
2194,110021
2195,106752
2196,123855
2197,126643
2198,163456
2199,170722
2200,142222
2201,147502
2202,194760
2203,143205
2204,171158
2205,124236
2206,142040
2207,196310
2208,245200
2209,221764
2210,121100
2211,116965
2212,113862
2213,117509
2214,132957
2215,109474
2216,143927
2217,59803
2218,97153
2219,81974
2220,73130
2221,304629
2222,260270
2223,271496
2224,201511
2225,125103
2226,195725
2227,195925
2228,269645
2229,259738
2230,158706
2231,207554
2232,188469
2233,194686
2234,247056
2235,236621
2236,259949
2237,304646
2238,195736
2239,125769
2240,160707
2241,162202
2242,126654
2243,131717
2244,116339
2245,121557
2246,151775
2247,126675
2248,126547
2249,126011
2250,129664
2251,126614
2252,170085
2253,160596
2254,171090
2255,191289
2256,177984
2257,204851
2258,162022
2259,170582
2260,160996
2261,194855
2262,216523
2263,349858
2264,445360
2265,187378
2266,294648
2267,357457
2268,419691
2269,158352
2270,193217
2271,224302
2272,201161
2273,168782
2274,171552
2275,166612
2276,194352
2277,191329
2278,143690
2279,123985
2280,122004
2281,158487
2282,180463
2283,113652
2284,120864
2285,144771
2286,123310
2287,379094
2288,295690
2289,365049
2290,443533
2291,335820
2292,420218
2293,445048
2294,394610
2295,446579
2296,290495
2297,349249
2298,346096
2299,360835
2300,315178
2301,309202
2302,256433
2303,252733
2304,258788
2305,205795
2306,198533
2307,195808
2308,207644
2309,284956
2310,207048
2311,205048
2312,190960
2313,170909
2314,187733
2315,190417
2316,198720
2317,189266
2318,188219
2319,189629
2320,190816
2321,236686
2322,190124
2323,194952
2324,188466
2325,209494
2326,174714
2327,197291
2328,212486
2329,190502
2330,178970
2331,359358
2332,379082
2333,325188
2334,260550
2335,292035
2336,320781
2337,194562
2338,278680
2339,205656
2340,376502
2341,206020
2342,212883
2343,207834
2344,205327
2345,224817
2346,204140
2347,194763
2348,245817
2349,191044
2350,303313
2351,250076
2352,249773
2353,250866
2354,150772
2355,150801
2356,160413
2357,178787
2358,194266
2359,126724
2360,116227
2361,144806
2362,250338
2363,139407
2364,164983
2365,207391
2366,192048
2367,205521
2368,206773
2369,207123
2370,165603
2371,166180
2372,180532
2373,278788
2374,304956
2375,232131
2376,284041
2377,313106
2378,149988
2379,200142
2380,160080
2381,170803
2382,200003
2383,196322
2384,244243
2385,167909
2386,136640
2387,131725
2388,93758
2389,126578
2390,137851
2391,141716
2392,116501
2393,160049
2394,142154
2395,195837
2396,141840
2397,207421
2398,130014
2399,59454
2400,62777
2401,117753
2402,128468
2403,139487
2404,150442
2405,157977
2406,138098
2407,126513
2408,141031
2409,121185
2410,184334
2411,121579
2412,159460
2413,125273
2414,158691
2415,124871
2416,126659
2417,134445
2418,134273
2419,121598
2420,126561
2421,148864
2422,112412
2423,125526
2424,139893
2425,224431
2426,141714
2427,147870
2428,167018
2429,109135
2430,126569
2431,118017
2432,138219
2433,140566
2434,138046
2435,158341
2436,98669
2437,110587
2438,125900
2439,105879
2440,123274
2441,100264
2442,97106
2443,123822
2444,134408
2445,83588
2446,148710
2447,191740
2448,144772
2449,119245
2450,150563
2451,134373
2452,198622
2453,86783
2454,122495
2455,122924
2456,126659
2457,123657
2458,126551
2459,110396
2460,127816
2461,124871
2462,126712
2463,122497
2464,189604
2465,138316
2466,110383
2467,139376
2468,92333
2469,82453
2470,190930
2471,200373
2472,167655
2473,109853
2474,69708
2475,200188
2476,114961
2477,122330
2478,148585
2479,100148
2480,158927
2481,121650
2482,123270
2483,100903
2484,117813
2485,126567
2486,144305
2487,166367
2488,163709
2489,149893
2490,139138
2491,94126
2492,189379
2493,158700
2494,149652
2495,89553
2496,234840
2497,158671
2498,112589
2499,74332
2500,120063
2501,136608
2502,148930
2503,99887
2504,171044
2505,204104
2506,253931
2507,297882
2508,254116
2509,199739
2510,202176
2511,169574
2512,199627
2513,205389
2514,254774
2515,151125
2516,170952
2517,151074
2518,165161
2519,232422
2520,205812
2521,189308
2522,206496
2523,126687
2524,140343
2525,150346
2526,148385
2527,126751
2528,126748
2529,132382
2530,126764
2531,261133
2532,206551
2533,190793
2534,229746
2535,297441
2536,232250
2537,246546
2538,190855
2539,190988
2540,189605
2541,179015
2542,162283
2543,126737
2544,113136
2545,133943
2546,121242
2547,142552
2548,150610
2549,150825
2550,396486
2551,137009
2552,126785
2553,50914
2554,94205
2555,126514
2556,95988
2557,104822
2558,147480
2559,133684
2560,149760
2561,148633
2562,137580
2563,145577
2564,191551
2565,145981
2566,158972
2567,126728
2568,190745
2569,194654
2570,119346
2571,191503
2572,158015
2573,201018
2574,247341
2575,134752
2576,123660
2577,150873
2578,87810
2579,52479
2580,113048
2581,126592
2582,128783
2583,264198
2584,170653
2585,187150
2586,217932
2587,201463
2588,148364
2589,157710
2590,203260
2591,230129
2592,235058
2593,248398
2594,181525
2595,194251
2596,301314
2597,189475
2598,295674
2599,356790
2600,159759
2601,150157
2602,80918
2603,99865
2604,92474
2605,75965
2606,150856
2607,205011
2608,199245
2609,170631
2610,123783
2611,131542
2612,170462
2613,132311
2614,125600
2615,150525
2616,149445
2617,190414
2618,199558
2619,193479
2620,183491
2621,186400
2622,183970
2623,231662
2624,314184
2625,295109
2626,170153
2627,170732
2628,452720
2629,455498
2630,367996
2631,444315
2632,398495
2633,317395
2634,412280
2635,165031
2636,189197
2637,188282
2638,256969
2639,190982
2640,158058
2641,100918
2642,176190
2643,103362
2644,126532
2645,113613
2646,93252
2647,107644
2648,143627
2649,147647
2650,138649
2651,137599
2652,421443
2653,252418
2654,275010
2655,402770
2656,334944
2657,364673
2658,304741
2659,318046
2660,353195
2661,374858
2662,372261
2663,294248
2664,275273
2665,330159
2666,299364
2667,189829
2668,192351
2669,190426
2670,289189
2671,192149
2672,191382
2673,193643
2674,192971
2675,170620
2676,192878
2677,193104
2678,258712
2679,279892
2680,289892
2681,405194
2682,305127
2683,472463
2684,313289
2685,304203
2686,254176
2687,303890
2688,205998
2689,197714
2690,404980
2691,188878
2692,139564
2693,194797
2694,161473
2695,188839
2696,171062
2697,170979
2698,192532
2699,168416
2700,149193
2701,157606
2702,111929
2703,123290
2704,131796
2705,114072
2706,110557
2707,122161
2708,126750
2709,108968
2710,122739
2711,287361
2712,376758
2713,169672
2714,157106
2715,164778
2716,150066
2717,192109
2718,202592
2719,161302
2720,187462
2721,126621
2722,159661
2723,149083
2724,128940
2725,126744
2726,149097
2727,172335
2728,168641
2729,148291
2730,144851
2731,132314
2732,127339
2733,159520
2734,157811
2735,134441
2736,144555
2737,123393
2738,126707
2739,160465
2740,126619
2741,137414
2742,150297
2743,160391
2744,164150
2745,148957
2746,134997
2747,156753
2748,126530
2749,128640
2750,125701
2751,130877
2752,194820
2753,143464
2754,236041
2755,135357
2756,104615
2757,72489
2758,92838
2759,160441
2760,133011
2761,138323
2762,138318
2763,192024
2764,158639
2765,267816
2766,137210
2767,67106
2768,123548
2769,126656
2770,144441
2771,110732
2772,116191
2773,169241
2774,129731
2775,122936
2776,146083
2777,144720
2778,123413
2779,123072
2780,98718
2781,97253
2782,88924
2783,101943
2784,123738
2785,141875
2786,66176
2787,125206
2788,67448
2789,169035
2790,95823
2791,106886
2792,63230
2793,153487
2794,92366
2795,120791
2796,100472
2797,194343
2798,117565
2799,120366
2800,74350
2801,108366
2802,122717
2803,157095
2804,132453
2805,105627
2806,81935
2807,158730
2808,144919
2809,126711
2810,126688
2811,150054
2812,160051
2813,159105
2814,148691
2815,88169
2816,234313
2817,165824
2818,127398
2819,176937
2820,141905
2821,110514
2822,195092
2823,306507
2824,170347
2825,144421
2826,126630
2827,138409
2828,216552
2829,196101
2830,233850
2831,181220
2832,265266
2833,302127
2834,226405
2835,206779
2836,190608
2837,168507
2838,149831
2839,173183
2840,189876
2841,195055
2842,216102
2843,159285
2844,167880
2845,129157
2846,195069
2847,196419
2848,205246
2849,192679
2850,281214
2851,222023
2852,217609
2853,238190
2854,144488
2855,195004
2856,196039
2857,189557
2858,204452
2859,119696
2860,126744
2861,135639
2862,190120
2863,126614
2864,227761
2865,144050
2866,147892
2867,93979
2868,105475
2869,120757
2870,129439
2871,79810
2872,46850
2873,110972
2874,135235
2875,122700
2876,167328
2877,149424
2878,168167
2879,143920
2880,105387
2881,147619
2882,170918
2883,188343
2884,194612
2885,171166
2886,229277
2887,91398
2888,133593
2889,54180
2890,73658
2891,133318
2892,50312
2893,80946
2894,63157
2895,303990
2896,262945
2897,199295
2898,154524
2899,200051
2900,161381
2901,207777
2902,193893
2903,336431
2904,352281
2905,101418
2906,194405
2907,121413
2908,127145
2909,150779
2910,87568
2911,79708
2912,159051
2913,84671
2914,80300
2915,89860
2916,86753
2917,187755
2918,124811
2919,224082
