Id,SalePrice
1934,181924
1935,165140
1936,196553
1937,181262
1938,172629
1939,257951
1940,190891
1941,171245
1942,193169
1943,217590
1944,346224
1945,368198
1946,163533
1947,339092
1948,176940
1949,246810
1950,191367
1951,248895
1952,213132
1953,172573
1954,198001
1955,141517
1956,308918
1957,163337
1958,276936
1959,143756
1960,113620
1961,120376
1962,101933
1963,112950
1964,114477
1965,144336
1966,132276
1967,287572
1968,399372
1969,368017
1970,436925
1971,425864
1972,378305
1973,269933
1974,320774
1975,464416
1976,267124
1977,354327
1978,365361
1979,335311
1980,195307
1981,349770
1982,215134
1983,200282
1984,178869
1985,202739
1986,199284
1987,198383
1988,171892
1989,189818
1990,198576
1991,241519
1992,204093
1993,170996
1994,225464
1995,186637
1996,271659
1997,321476
1998,319572
1999,267994
2000,322992
2001,282790
2002,229981
2003,265555
2004,290245
2005,204711
2006,211545
2007,251327
2008,206601
2009,191996
2010,192441
2011,157579
2012,167463
2013,171696
2014,177186
2015,198750
2016,189533
2017,188690
2018,125002
2019,133643
2020,104583
2021,97927
2022,183508
2023,144844
2024,269834
2025,396177
2026,166711
2027,163504
2028,163141
2029,167654
2030,277354
2031,244101
2032,264567
2033,271572
2034,170286
2035,204636
2036,200238
2037,201809
2038,314940
2039,204173
2040,284732
2041,278113
2042,193505
2043,175247
2044,186926
2045,211437
2046,163589
2047,140853
2048,131902
2049,152625
2050,180869
2051,91962
2052,111751
2053,142616
2054,90316
2055,154731
2056,157694
2057,113962
2058,188180
2059,130435
2060,167389
2061,172130
2062,128707
2063,114738
2064,139583
2065,122684
2066,164471
2067,125644
2068,150398
2069,91786
2070,120396
2071,95248
2072,117044
2073,140261
2074,173954
2075,162726
2076,119177
2077,157243
2078,121569
2079,135297
2080,122617
2081,125357
2082,154879
2083,143254
2084,109309
2085,116230
2086,135903
2087,127523
2088,96964
2089,73658
2090,131784
2091,95236
2092,125976
2093,139171
2094,125894
2095,152944
2096,91599
2097,115175
2098,147636
2099,60658
2100,86914
2101,99870
2102,141467
2103,103848
2104,133118
2105,132410
2106,72833
2107,193072
2108,113925
2109,108616
2110,130228
2111,157114
2112,133219
2113,123272
2114,133243
2115,165337
2116,115451
2117,146044
2118,119595
2119,117248
2120,108505
2121,106247
2122,119414
2123,83316
2124,166415
2125,135371
2126,133856
2127,160330
2128,135415
2129,97583
2130,135800
2131,166446
2132,120103
2133,125228
2134,115256
2135,106660
2136,67722
2137,112440
2138,137990
2139,144298
2140,137603
2141,153749
2142,108303
2143,148284
2144,104994
2145,138423
2146,183453
2147,162524
2148,140794
2149,152580
2150,217640
2151,108541
2152,190575
2153,167149
2154,110306
2155,139267
2156,249048
2157,216074
2158,212222
2159,203325
2160,190093
2161,235061
2162,396316
2163,364235
2164,244961
2165,200624
2166,162198
2167,217696
2168,199468
2169,191639
2170,205500
2171,159082
2172,143397
2173,170615
2174,218992
2175,292973
2176,299387
2177,238714
2178,207757
2179,131865
2180,259513
2181,181560
2182,200066
2183,193218
2184,118518
2185,129200
2186,157382
2187,151131
2188,161443
2189,160432
2190,71677
2191,77131
2192,85587
2193,120457
2194,113447
2195,105734
2196,111515
2197,123038
2198,164781
2199,165314
2200,129581
2201,131139
2202,192033
2203,146859
2204,172058
2205,115991
2206,134287
2207,197747
2208,257700
2209,206478
2210,106422
2211,123393
2212,124147
2213,112700
2214,141570
2215,110282
2216,143491
2217,80380
2218,96809
2219,91150
2220,92698
2221,295660
2222,253284
2223,241540
2224,199789
2225,126824
2226,198012
2227,200151
2228,268065
2229,279122
2230,159563
2231,212753
2232,177373
2233,196174
2234,238914
2235,210100
2236,285181
2237,284712
2238,202977
2239,131530
2240,160892
2241,163445
2242,127434
2243,133852
2244,110167
2245,108447
2246,160271
2247,126907
2248,127841
2249,127117
2250,138210
2251,132741
2252,170089
2253,151438
2254,169021
2255,187231
2256,174640
2257,205784
2258,164226
2259,172327
2260,166475
2261,199305
2262,220803
2263,348565
2264,400912
2265,198304
2266,311075
2267,352781
2268,411458
2269,154774
2270,192500
2271,215542
2272,198910
2273,170577
2274,169573
2275,162943
2276,199353
2277,197170
2278,149517
2279,125255
2280,127321
2281,161527
2282,176517
2283,122566
2284,118525
2285,141620
2286,127065
2287,382455
2288,287478
2289,393615
2290,462865
2291,333130
2292,413229
2293,468155
2294,411349
2295,451197
2296,328189
2297,352345
2298,344237
2299,380185
2300,316064
2301,313829
2302,251379
2303,256261
2304,267579
2305,211994
2306,201229
2307,199015
2308,219142
2309,274870
2310,210279
2311,202627
2312,200820
2313,169313
2314,185814
2315,186559
2316,194844
2317,196006
2318,191154
2319,188507
2320,195263
2321,232415
2322,192896
2323,197161
2324,165470
2325,222751
2326,174462
2327,197933
2328,202389
2329,188694
2330,174329
2331,369635
2332,397460
2333,328150
2334,259805
2335,270655
2336,311413
2337,208273
2338,280152
2339,202884
2340,376762
2341,213873
2342,221047
2343,210896
2344,200396
2345,220679
2346,209484
2347,200897
2348,251546
2349,193583
2350,304083
2351,270279
2352,248818
2353,251006
2354,164761
2355,163157
2356,163502
2357,177054
2358,187189
2359,122975
2360,113402
2361,145762
2362,250871
2363,144103
2364,161239
2365,210867
2366,191825
2367,214574
2368,215381
2369,202444
2370,163995
2371,164928
2372,186211
2373,263563
2374,295207
2375,236483
2376,257935
2377,339458
2378,153537
2379,201308
2380,156547
2381,165637
2382,198221
2383,202883
2384,242253
2385,165665
2386,140020
2387,133252
2388,97242
2389,128370
2390,132617
2391,135426
2392,117145
2393,163038
2394,141305
2395,192224
2396,145530
2397,205775
2398,126859
2399,65381
2400,63791
2401,120855
2402,127289
2403,132535
2404,152823
2405,150786
2406,138859
2407,125490
2408,131567
2409,121393
2410,193268
2411,115530
2412,164292
2413,124743
2414,165366
2415,125645
2416,127875
2417,134498
2418,136567
2419,114337
2420,117678
2421,159861
2422,119340
2423,122556
2424,161077
2425,200046
2426,131882
2427,145889
2428,164175
2429,113461
2430,131522
2431,126175
2432,132673
2433,135127
2434,132505
2435,161240
2436,94919
2437,108152
2438,126761
2439,110635
2440,125235
2441,111120
2442,104579
2443,129847
2444,133107
2445,88874
2446,146813
2447,195984
2448,141285
2449,112738
2450,151992
2451,154708
2452,198066
2453,93392
2454,126561
2455,122353
2456,130896
2457,123633
2458,127775
2459,107745
2460,127405
2461,125723
2462,132550
2463,119123
2464,182496
2465,134075
2466,100021
2467,141557
2468,78205
2469,77419
2470,192671
2471,207653
2472,171373
2473,108447
2474,80346
2475,213257
2476,111796
2477,120241
2478,159497
2479,108239
2480,165963
2481,127664
2482,120503
2483,109115
2484,123030
2485,129696
2486,148365
2487,96774
2488,166011
2489,148024
2490,147801
2491,103336
2492,180428
2493,157852
2494,163246
2495,117081
2496,229786
2497,160666
2498,103796
2499,93058
2500,122444
2501,132586
2502,145308
2503,99468
2504,191322
2505,202090
2506,259108
2507,287238
2508,259802
2509,191284
2510,201572
2511,171587
2512,202867
2513,200736
2514,274875
2515,150110
2516,171829
2517,148876
2518,163418
2519,223216
2520,200347
2521,187268
2522,205438
2523,127998
2524,134253
2525,162172
2526,146125
2527,130025
2528,132605
2529,129662
2530,128472
2531,264334
2532,214487
2533,186587
2534,232412
2535,287154
2536,234456
2537,242869
2538,192408
2539,192106
2540,189307
2541,174887
2542,163409
2543,128380
2544,126982
2545,131648
2546,127035
2547,138792
2548,157683
2549,163061
2550,303717
2551,148701
2552,132176
2553,65925
2554,107549
2555,125785
2556,94161
2557,97972
2558,116322
2559,128283
2560,135417
2561,131768
2562,138426
2563,149330
2564,177091
2565,126256
2566,153777
2567,118753
2568,198960
2569,196263
2570,106245
2571,177804
2572,164865
2573,198118
2574,256065
2575,136338
2576,128953
2577,142439
2578,95886
2579,71770
2580,115520
2581,135971
2582,130942
2583,272899
2584,178913
2585,170361
2586,209607
2587,200149
2588,147730
2589,155761
2590,204052
2591,216407
2592,224242
2593,255833
2594,186970
2595,187155
2596,282347
2597,174043
2598,296919
2599,342858
2600,132968
2601,161850
2602,83199
2603,93985
2604,91420
2605,75125
2606,148529
2607,199504
2608,211785
2609,168491
2610,122714
2611,134903
2612,164138
2613,137250
2614,130599
2615,151534
2616,145791
2617,174217
2618,202639
2619,188039
2620,177497
2621,174501
2622,181064
2623,228554
2624,299064
2625,311006
2626,167932
2627,173790
2628,457688
2629,476839
2630,366217
2631,442855
2632,400145
2633,326176
2634,407185
2635,167065
2636,188383
2637,176911
2638,270982
2639,193989
2640,157200
2641,102308
2642,174361
2643,112823
2644,133127
2645,117157
2646,104071
2647,111747
2648,130828
2649,155160
2650,145380
2651,132579
2652,439588
2653,256267
2654,260754
2655,379113
2656,346678
2657,371333
2658,313217
2659,326048
2660,363192
2661,370684
2662,370240
2663,292909
2664,270102
2665,328129
2666,289699
2667,179481
2668,191167
2669,190723
2670,278545
2671,190112
2672,194348
2673,198250
2674,195269
2675,171135
2676,192044
2677,190245
2678,260920
2679,272189
2680,286967
2681,405791
2682,299458
2683,504786
2684,325189
2685,319034
2686,263622
2687,289979
2688,210015
2689,200459
2690,431186
2691,181599
2692,150914
2693,197324
2694,168216
2695,179128
2696,170627
2697,181285
2698,181502
2699,171327
2700,147500
2701,156431
2702,97370
2703,130216
2704,138144
2705,116753
2706,119308
2707,118265
2708,137386
2709,116608
2710,125356
2711,307419
2712,385482
2713,180060
2714,156450
2715,164467
2716,135700
2717,198287
2718,225557
2719,159761
2720,170289
2721,129618
2722,162711
2723,154432
2724,135129
2725,129225
2726,163957
2727,183029
2728,169465
2729,147083
2730,147908
2731,130447
2732,131061
2733,163528
2734,169776
2735,130238
2736,150459
2737,120730
2738,133788
2739,167106
2740,127431
2741,148268
2742,150736
2743,160916
2744,165535
2745,147949
2746,132174
2747,160858
2748,128390
2749,122660
2750,144115
2751,129504
2752,200797
2753,138560
2754,205687
2755,133500
2756,111917
2757,73832
2758,90965
2759,156644
2760,127031
2761,137789
2762,131271
2763,197877
2764,149068
2765,292680
2766,150327
2767,76594
2768,129705
2769,121217
2770,147934
2771,115257
2772,117792
2773,157526
2774,140169
2775,126484
2776,141841
2777,132768
2778,127328
2779,117428
2780,100533
2781,106533
2782,88853
2783,89910
2784,123276
2785,135724
2786,69712
2787,138043
2788,72193
2789,162359
2790,95856
2791,104126
2792,71330
2793,160797
2794,87211
2795,119702
2796,94872
2797,200980
2798,97662
2799,122991
2800,78956
2801,110313
2802,127273
2803,164171
2804,135859
2805,107877
2806,84837
2807,164696
2808,144573
2809,136223
2810,128961
2811,156718
2812,161676
2813,151974
2814,148235
2815,108559
2816,264033
2817,158770
2818,137442
2819,163242
2820,135600
2821,108091
2822,195117
2823,339377
2824,174461
2825,132304
2826,131728
2827,141744
2828,204509
2829,210707
2830,217090
2831,172904
2832,273955
2833,295646
2834,224024
2835,212022
2836,191744
2837,169152
2838,152900
2839,171926
2840,194328
2841,193011
2842,211400
2843,157473
2844,169035
2845,131815
2846,195687
2847,191312
2848,213519
2849,193666
2850,274094
2851,210403
2852,208809
2853,234686
2854,138462
2855,198671
2856,201043
2857,186206
2858,206066
2859,118331
2860,123275
2861,131624
2862,176598
2863,153074
2864,213617
2865,162947
2866,158222
2867,98490
2868,92639
2869,114690
2870,130890
2871,92625
2872,56219
2873,120757
2874,136230
2875,126045
2876,165955
2877,137810
2878,176397
2879,158255
2880,105810
2881,161345
2882,169806
2883,178902
2884,192911
2885,182673
2886,209061
2887,104030
2888,131123
2889,69499
2890,81095
2891,136480
2892,73742
2893,103660
2894,73542
2895,302734
2896,259474
2897,203346
2898,163137
2899,194645
2900,166241
2901,219621
2902,200735
2903,332631
2904,352377
2905,126316
2906,204946
2907,110169
2908,134680
2909,146454
2910,80796
2911,82476
2912,154517
2913,83993
2914,81585
2915,94406
2916,84499
2917,167493
2918,131095
2919,206549
