Id,SalePrice
1804,141260
1805,140275
1806,125978
1807,143024
1808,129269
1809,126144
1810,143846
1811,82644
1812,96383
1813,124731
1814,82997
1815,50161
1816,102388
1817,117564
1818,163171
1819,131828
1820,64408
1821,114540
1822,153437
1823,56265
1824,138117
1825,132710
1826,95336
1827,100960
1828,125955
1829,116094
1830,148479
1831,162379
1832,100696
1833,145629
1834,131317
1835,129678
1836,125890
1837,98988
1838,125712
1839,97958
1840,163878
1841,133239
1842,90979
1843,132554
1844,131392
1845,142964
1846,150251
1847,166573
1848,44139
1849,116803
1850,115984
1851,151300
1852,124789
1853,131543
1854,166903
1855,162929
1856,208121
1857,165815
1858,133040
1859,105492
1860,160513
1861,104206
1862,284617
1863,278840
1864,278774
1865,342205
1866,339664
1867,219242
1868,297897
1869,198657
1870,217330
1871,246789
1872,180056
1873,228846
1874,147130
1875,200130
1876,190920
1877,210943
1878,198480
1879,135853
1880,133552
1881,244331
1882,241752
1883,186246
1884,193041
1885,250586
1886,300520
1887,211720
1888,288190
1889,166979
1890,126607
1891,128573
1892,100564
1893,129410
1894,126592
1895,141203
1896,125682
1897,120010
1898,126168
1899,162117
1900,158661
1901,166850
1902,143729
1903,196822
1904,132964
1905,187005
1906,163394
1907,193931
1908,107450
1909,137862
1910,125926
1911,180299
1912,311099
1913,160087
1914,74876
1915,306110
1916,68075
1917,238231
1918,134414
1919,178991
1920,163254
1921,380937
1922,333527
1923,207052
1924,236880
1925,199669
1926,373065
1927,133417
1928,163257
1929,126269
1930,125643
1931,144904
1932,132452
1933,185848
1934,174583
1935,166853
1936,192207
1937,186072
1938,179134
1939,247058
1940,196175
1941,171386
1942,188855
1943,214515
1944,348614
1945,373133
1946,159992
1947,326795
1948,183175
1949,242135
1950,188920
1951,266102
1952,221396
1953,177605
1954,193249
1955,138263
1956,324587
1957,163082
1958,292492
1959,134675
1960,108955
1961,124005
1962,97952
1963,102512
1964,110460
1965,146233
1966,132947
1967,294364
1968,385999
1969,369446
1970,405008
1971,415128
1972,374624
1973,287799
1974,332730
1975,433268
1976,275203
1977,353175
1978,352905
1979,332910
1980,196156
1981,354918
1982,217052
1983,200503
1984,185341
1985,213998
1986,200927
1987,192086
1988,179056
1989,191983
1990,205507
1991,226031
1992,206349
1993,175982
1994,239479
1995,182968
1996,259016
1997,320057
1998,327145
1999,289039
2000,318679
2001,274756
2002,246112
2003,247303
2004,281370
2005,221588
2006,210095
2007,245119
2008,202814
2009,187716
2010,191789
2011,149513
2012,166774
2013,171340
2014,183386
2015,194530
2016,188217
2017,190867
2018,125213
2019,138433
2020,100483
2021,101652
2022,176414
2023,135326
2024,267085
2025,353143
2026,166926
2027,162648
2028,161343
2029,165679
2030,253200
2031,241969
2032,253306
2033,254035
2034,167648
2035,200686
2036,195291
2037,196545
2038,294829
2039,198930
2040,296122
2041,283364
2042,194058
2043,184968
2044,195216
2045,201716
2046,146938
2047,144063
2048,130127
2049,152172
2050,183691
2051,99341
2052,126020
2053,144908
2054,88018
2055,158870
2056,156715
2057,119435
2058,199401
2059,133919
2060,175137
2061,166919
2062,126653
2063,116691
2064,138538
2065,125722
2066,165077
2067,137774
2068,157409
2069,82373
2070,107940
2071,92729
2072,129819
2073,143902
2074,164993
2075,160177
2076,125124
2077,148962
2078,120359
2079,126890
2080,122334
2081,125363
2082,139248
2083,134066
2084,108812
2085,116814
2086,125203
2087,124533
2088,112574
2089,70133
2090,131464
2091,97039
2092,126269
2093,128766
2094,125398
2095,130166
2096,88361
2097,111389
2098,143914
2099,63256
2100,87870
2101,112874
2102,139038
2103,97640
2104,136280
2105,132217
2106,64380
2107,197859
2108,99398
2109,102024
2110,126181
2111,141658
2112,126496
2113,116197
2114,132465
2115,155087
2116,118743
2117,130879
2118,104531
2119,108556
2120,119827
2121,96531
2122,99127
2123,84716
2124,163626
2125,140259
2126,147743
2127,159391
2128,134444
2129,98598
2130,128766
2131,153139
2132,123449
2133,125390
2134,123655
2135,101776
2136,59168
2137,125376
2138,139673
2139,143817
2140,130165
2141,147556
2142,115616
2143,125893
2144,126875
2145,143722
2146,174959
2147,161739
2148,141599
2149,152225
2150,218373
2151,114631
2152,174964
2153,167872
2154,113103
2155,144547
2156,251848
2157,237499
2158,237575
2159,200806
2160,189604
2161,238024
2162,386468
2163,366307
2164,246381
2165,188112
2166,157825
2167,218874
2168,193249
2169,191581
2170,193193
2171,151429
2172,144325
2173,166738
2174,215353
2175,301436
2176,324659
2177,242587
2178,207213
2179,131973
2180,228826
2181,185072
2182,205099
2183,190384
2184,124208
2185,125765
2186,151975
2187,145015
2188,157126
2189,222957
2190,60253
2191,64521
2192,87670
2193,120760
2194,115078
2195,100783
2196,121490
2197,125263
2198,161892
2199,166623
2200,131365
2201,144060
2202,192878
2203,145306
2204,177553
2205,125080
2206,146404
2207,198452
2208,240748
2209,210295
2210,119401
2211,116850
2212,114854
2213,113156
2214,130617
2215,111875
2216,143360
2217,70413
2218,102979
2219,85988
2220,78937
2221,306699
2222,259446
2223,278144
2224,198994
2225,124269
2226,193838
2227,200264
2228,275628
2229,255142
2230,155900
2231,216533
2232,179050
2233,193669
2234,243550
2235,233444
2236,258823
2237,321173
2238,197100
2239,125808
2240,161075
2241,165036
2242,126204
2243,126876
2244,115152
2245,117473
2246,146810
2247,125855
2248,124749
2249,126022
2250,127856
2251,126195
2252,170405
2253,162773
2254,166934
2255,188627
2256,184650
2257,203365
2258,165506
2259,166985
2260,162342
2261,198589
2262,220596
2263,354971
2264,424095
2265,188719
2266,297600
2267,348356
2268,403668
2269,159029
2270,193430
2271,238329
2272,205122
2273,166935
2274,178941
2275,166640
2276,194027
2277,191292
2278,148034
2279,125672
2280,116359
2281,158344
2282,184401
2283,110890
2284,124044
2285,144993
2286,125226
2287,375135
2288,300809
2289,361783
2290,423037
2291,339146
2292,408341
2293,427638
2294,382260
2295,424170
2296,281489
2297,353671
2298,348974
2299,358842
2300,324040
2301,320852
2302,256373
2303,247732
2304,254188
2305,209006
2306,198768
2307,196490
2308,212672
2309,281904
2310,211961
2311,206752
2312,190580
2313,173405
2314,184089
2315,187303
2316,198288
2317,182381
2318,186683
2319,188177
2320,188734
2321,237906
2322,188978
2323,195441
2324,185052
2325,212603
2326,179443
2327,200967
2328,213146
2329,189280
2330,171867
2331,360465
2332,375409
2333,329196
2334,261103
2335,299597
2336,328513
2337,195676
2338,278483
2339,211322
2340,375633
2341,213889
2342,218383
2343,212607
2344,204490
2345,221827
2346,206869
2347,194918
2348,238920
2349,188872
2350,313235
2351,246640
2352,246134
2353,250902
2354,149685
2355,155140
2356,161242
2357,183829
2358,192147
2359,126022
2360,114023
2361,144172
2362,248169
2363,142066
2364,165350
2365,211276
2366,192758
2367,210413
2368,212278
2369,213645
2370,166615
2371,166153
2372,178349
2373,274587
2374,315249
2375,218249
2376,280458
2377,320558
2378,153131
2379,203743
2380,150395
2381,170758
2382,197472
2383,196181
2384,236215
2385,166639
2386,140207
2387,130562
2388,96902
2389,128099
2390,133596
2391,139302
2392,114934
2393,161900
2394,144984
2395,197325
2396,144837
2397,216317
2398,126388
2399,63707
2400,63879
2401,110876
2402,127432
2403,136336
2404,151343
2405,159075
2406,142994
2407,126010
2408,136813
2409,125474
2410,185229
2411,121682
2412,159644
2413,125689
2414,159399
2415,125989
2416,125809
2417,127773
2418,128022
2419,115087
2420,125727
2421,151442
2422,116521
2423,126069
2424,148903
2425,236015
2426,146064
2427,148617
2428,166562
2429,111566
2430,126333
2431,125132
2432,140023
2433,137212
2434,135318
2435,158206
2436,101379
2437,104782
2438,125743
2439,114354
2440,120659
2441,108309
2442,100065
2443,125127
2444,129814
2445,85924
2446,145429
2447,195071
2448,144085
2449,116124
2450,152241
2451,138206
2452,195507
2453,84314
2454,125517
2455,125944
2456,125430
2457,117799
2458,125513
2459,102303
2460,126449
2461,119692
2462,125431
2463,121280
2464,186580
2465,126755
2466,108029
2467,152131
2468,96369
2469,83529
2470,187671
2471,197755
2472,164828
2473,106980
2474,84641
2475,201988
2476,115878
2477,122401
2478,159436
2479,105200
2480,160375
2481,123243
2482,125612
2483,104748
2484,116686
2485,125152
2486,144263
2487,170564
2488,160713
2489,155588
2490,144774
2491,101925
2492,181797
2493,158497
2494,158264
2495,103811
2496,243586
2497,146164
2498,114179
2499,86750
2500,120062
2501,129641
2502,148430
2503,102719
2504,166925
2505,203274
2506,251502
2507,291860
2508,251171
2509,202293
2510,204477
2511,169398
2512,198773
2513,209232
2514,240724
2515,154890
2516,168707
2517,146024
2518,160402
2519,223971
2520,210711
2521,186865
2522,211310
2523,128323
2524,145877
2525,157439
2526,148279
2527,126542
2528,126231
2529,143673
2530,126486
2531,253629
2532,211911
2533,188320
2534,225103
2535,292320
2536,236766
2537,238398
2538,188582
2539,189990
2540,188192
2541,183642
2542,164530
2543,126653
2544,112712
2545,129889
2546,126369
2547,143444
2548,148658
2549,157138
2550,372186
2551,137641
2552,125478
2553,50118
2554,94382
2555,125396
2556,96345
2557,104071
2558,129304
2559,127541
2560,145306
2561,155379
2562,140632
2563,145109
2564,190174
2565,149915
2566,161005
2567,126347
2568,186587
2569,192075
2570,117968
2571,189194
2572,155966
2573,202615
2574,242603
2575,128340
2576,125500
2577,149815
2578,89918
2579,55346
2580,119473
2581,126261
2582,126406
2583,264078
2584,169526
2585,187116
2586,216105
2587,200631
2588,145031
2589,152029
2590,209276
2591,227456
2592,228941
2593,245526
2594,175628
2595,193038
2596,298649
2597,192519
2598,297115
2599,357529
2600,158558
2601,145508
2602,79614
2603,100578
2604,89286
2605,73809
2606,155790
2607,201997
2608,198002
2609,166725
2610,122925
2611,135783
2612,166974
2613,129291
2614,125358
2615,151310
2616,149966
2617,191418
2618,208714
2619,195723
2620,174428
2621,185750
2622,179726
2623,231305
2624,321875
2625,292400
2626,172745
2627,174622
2628,426585
2629,428325
2630,360087
2631,421542
2632,384021
2633,326289
2634,399701
2635,165537
2636,187298
2637,187972
2638,250855
2639,192216
2640,157184
2641,97698
2642,172847
2643,110281
2644,129077
2645,110994
2646,95753
2647,104871
2648,146776
2649,143890
2650,131579
2651,143966
2652,410293
2653,253172
2654,277402
2655,389961
2656,338503
2657,361960
2658,314867
2659,328991
2660,355296
2661,371155
2662,371297
2663,290093
2664,273975
2665,332729
2666,293544
2667,188027
2668,191698
2669,188289
2670,286066
2671,191010
2672,191707
2673,194200
2674,192829
2675,173415
2676,193964
2677,192002
2678,252525
2679,276488
2680,290913
2681,392021
2682,310011
2683,436208
2684,325246
2685,312027
2686,247938
2687,315062
2688,211516
2689,199253
2690,400941
2691,186840
2692,139153
2693,195078
2694,160273
2695,186114
2696,174856
2697,167091
2698,185805
2699,168790
2700,155256
2701,159014
2702,110262
2703,119803
2704,137801
2705,114862
2706,112070
2707,119319
2708,126465
2709,113292
2710,124873
2711,282797
2712,371028
2713,166939
2714,158922
2715,165031
2716,153456
2717,188556
2718,204573
2719,161343
2720,183061
2721,128986
2722,164151
2723,159720
2724,130358
2725,126537
2726,144973
2727,169921
2728,165025
2729,148521
2730,139771
2731,126327
2732,125814
2733,163152
2734,160349
2735,132403
2736,146600
2737,121274
2738,127649
2739,163974
2740,126591
2741,142367
2742,155610
2743,150703
2744,163836
2745,149791
2746,133377
2747,154061
2748,126129
2749,126205
2750,126445
2751,128567
2752,199961
2753,148595
2754,241646
2755,128528
2756,101276
2757,77922
2758,89223
2759,157943
2760,128260
2761,134302
2762,142974
2763,195622
2764,158652
2765,271695
2766,132244
2767,67555
2768,122483
2769,126113
2770,146796
2771,114156
2772,116562
2773,166232
2774,126085
2775,124965
2776,145708
2777,146296
2778,125059
2779,119587
2780,102638
2781,95410
2782,87757
2783,98688
2784,122392
2785,129063
2786,67577
2787,123873
2788,64808
2789,166679
2790,89096
2791,98895
2792,63121
2793,160144
2794,91401
2795,117993
2796,98120
2797,193475
2798,115954
2799,119463
2800,75336
2801,101942
2802,125800
2803,159691
2804,131697
2805,104753
2806,82750
2807,151705
2808,143932
2809,126018
2810,126578
2811,148294
2812,159438
2813,158732
2814,148383
2815,102338
2816,230526
2817,158677
2818,126929
2819,184038
2820,133743
2821,112968
2822,193175
2823,315911
2824,170283
2825,144541
2826,127302
2827,132923
2828,221815
2829,189837
2830,234356
2831,182079
2832,267009
2833,308833
2834,216356
2835,213944
2836,189431
2837,174699
2838,147789
2839,174817
2840,186917
2841,194690
2842,215527
2843,158081
2844,165173
2845,126504
2846,195133
2847,196003
2848,202957
2849,192855
2850,280635
2851,223728
2852,213915
2853,229938
2854,145012
2855,196151
2856,196336
2857,185837
2858,201540
2859,127177
2860,130838
2861,137658
2862,187219
2863,125861
2864,225377
2865,145804
2866,157174
2867,89309
2868,105087
2869,126111
2870,138316
2871,88891
2872,54821
2873,117350
2874,131163
2875,125033
2876,166703
2877,140421
2878,166355
2879,144468
2880,102842
2881,148469
2882,166727
2883,182243
2884,196181
2885,168273
2886,234922
2887,94609
2888,125999
2889,62496
2890,69328
2891,130302
2892,61904
2893,86153
2894,60842
2895,310487
2896,265140
2897,201809
2898,157706
2899,198390
2900,162963
2901,214243
2902,195906
2903,344371
2904,356736
2905,104085
2906,197066
2907,116977
2908,128974
2909,152935
2910,86771
2911,79606
2912,154661
2913,85941
2914,80987
2915,88230
2916,86843
2917,183578
2918,122979
2919,218334
