Id,SalePrice
1788,74766
1789,112682
1790,83425
1791,191202
1792,164728
1793,131171
1794,161372
1795,130771
1796,147379
1797,131708
1798,118566
1799,119559
1800,123936
1801,127867
1802,130657
1803,155208
1804,143088
1805,137769
1806,130628
1807,144684
1808,138504
1809,127571
1810,147374
1811,97128
1812,99559
1813,125979
1814,90243
1815,60862
1816,103741
1817,119503
1818,159510
1819,134630
1820,70626
1821,114479
1822,151013
1823,63398
1824,134463
1825,134159
1826,93875
1827,97307
1828,128255
1829,115430
1830,148382
1831,159425
1832,96120
1833,143409
1834,126058
1835,120600
1836,130475
1837,93430
1838,122264
1839,98433
1840,161967
1841,154741
1842,89213
1843,134150
1844,128990
1845,136920
1846,154073
1847,167286
1848,49225
1849,108531
1850,113098
1851,158882
1852,123818
1853,129854
1854,176965
1855,163214
1856,208016
1857,159062
1858,146330
1859,113845
1860,165127
1861,112268
1862,301694
1863,297941
1864,297901
1865,334911
1866,335747
1867,220976
1868,295819
1869,199526
1870,222642
1871,244667
1872,181872
1873,230593
1874,158255
1875,195809
1876,189620
1877,214455
1878,201706
1879,138170
1880,140380
1881,243979
1882,243813
1883,185955
1884,194348
1885,260411
1886,295914
1887,217827
1888,289037
1889,170383
1890,122051
1891,131496
1892,98228
1893,128635
1894,136364
1895,134226
1896,125701
1897,120637
1898,124916
1899,158544
1900,158279
1901,167320
1902,148312
1903,207099
1904,134089
1905,186005
1906,158354
1907,199282
1908,107960
1909,135855
1910,125113
1911,194281
1912,293141
1913,149460
1914,82495
1915,303169
1916,73603
1917,240094
1918,136134
1919,182090
1920,162093
1921,379674
1922,328279
1923,227691
1924,230910
1925,198924
1926,377077
1927,140397
1928,159118
1929,128715
1930,127953
1931,147843
1932,140082
1933,186015
1934,179859
1935,167819
1936,190611
1937,182953
1938,181656
1939,242267
1940,197110
1941,172771
1942,187363
1943,219364
1944,349594
1945,376936
1946,158220
1947,327183
1948,179650
1949,250982
1950,188910
1951,269914
1952,224102
1953,176999
1954,191271
1955,141046
1956,324873
1957,162111
1958,286879
1959,147892
1960,114829
1961,121309
1962,98199
1963,102878
1964,107719
1965,140334
1966,132965
1967,290162
1968,394213
1969,373851
1970,413341
1971,426611
1972,380923
1973,283576
1974,326405
1975,459027
1976,276707
1977,346244
1978,354326
1979,321319
1980,193029
1981,348358
1982,218096
1983,198581
1984,185596
1985,215148
1986,201269
1987,189407
1988,180958
1989,189989
1990,201278
1991,228597
1992,204483
1993,178297
1994,237145
1995,185625
1996,262011
1997,319856
1998,324855
1999,287196
2000,317867
2001,277245
2002,252806
2003,254764
2004,281129
2005,224027
2006,206083
2007,247899
2008,201771
2009,186009
2010,189682
2011,158525
2012,167239
2013,176790
2014,185678
2015,197971
2016,186002
2017,187597
2018,122288
2019,134552
2020,97002
2021,101955
2022,182823
2023,139026
2024,274588
2025,357512
2026,165295
2027,159345
2028,159189
2029,163278
2030,261698
2031,241949
2032,258820
2033,261838
2034,168905
2035,199485
2036,192242
2037,195691
2038,293220
2039,194471
2040,288287
2041,280775
2042,193804
2043,185629
2044,194535
2045,204896
2046,158772
2047,145846
2048,130545
2049,158428
2050,185661
2051,91362
2052,125283
2053,141731
2054,89824
2055,159281
2056,158282
2057,118783
2058,196606
2059,133387
2060,168550
2061,174964
2062,127245
2063,119245
2064,139202
2065,124809
2066,171990
2067,126438
2068,158782
2069,89463
2070,115474
2071,95666
2072,127532
2073,144208
2074,170070
2075,159079
2076,122581
2077,153976
2078,120400
2079,130222
2080,120326
2081,123004
2082,157746
2083,137957
2084,107862
2085,118732
2086,128160
2087,123613
2088,101013
2089,75776
2090,133434
2091,97919
2092,121877
2093,135660
2094,125427
2095,151767
2096,91923
2097,115991
2098,151835
2099,66625
2100,88890
2101,102705
2102,140008
2103,99195
2104,139298
2105,138247
2106,71648
2107,185975
2108,112201
2109,103452
2110,125133
2111,150020
2112,129881
2113,122343
2114,133332
2115,159138
2116,119155
2117,133966
2118,121309
2119,109687
2120,114389
2121,101345
2122,105295
2123,84018
2124,159838
2125,135481
2126,131946
2127,160738
2128,139714
2129,101156
2130,133082
2131,149416
2132,121044
2133,124396
2134,120818
2135,102693
2136,73986
2137,119972
2138,136277
2139,143424
2140,133680
2141,151106
2142,118932
2143,126753
2144,120648
2145,137180
2146,184584
2147,157911
2148,136674
2149,158493
2150,220899
2151,109439
2152,176424
2153,177855
2154,109244
2155,147939
2156,263456
2157,235595
2158,224311
2159,201958
2160,186431
2161,236114
2162,395243
2163,362602
2164,238100
2165,191344
2166,160561
2167,226886
2168,194172
2169,190964
2170,207373
2171,158769
2172,146632
2173,162448
2174,225368
2175,298760
2176,314490
2177,235554
2178,212562
2179,134708
2180,243594
2181,185829
2182,205357
2183,187703
2184,122176
2185,122266
2186,158466
2187,145397
2188,158546
2189,203323
2190,76163
2191,79363
2192,84729
2193,120975
2194,101005
2195,104303
2196,118437
2197,121598
2198,160049
2199,168766
2200,132818
2201,132420
2202,190736
2203,138215
2204,167097
2205,122370
2206,145142
2207,194583
2208,238624
2209,208253
2210,120440
2211,121367
2212,118901
2213,112762
2214,132707
2215,106964
2216,141215
2217,75597
2218,102178
2219,88966
2220,84362
2221,303411
2222,271647
2223,265601
2224,200747
2225,126096
2226,194394
2227,201028
2228,275760
2229,264058
2230,158341
2231,221530
2232,185588
2233,195254
2234,244719
2235,233190
2236,260308
2237,313679
2238,204105
2239,128020
2240,161707
2241,160363
2242,128281
2243,131849
2244,116670
2245,119702
2246,158277
2247,125781
2248,125711
2249,126936
2250,133563
2251,128405
2252,178122
2253,159333
2254,169822
2255,185999
2256,185692
2257,207333
2258,164557
2259,172372
2260,164700
2261,198880
2262,226328
2263,354244
2264,434817
2265,185698
2266,297683
2267,352747
2268,412133
2269,159009
2270,193420
2271,233929
2272,201628
2273,173089
2274,177676
2275,163075
2276,192704
2277,190266
2278,142341
2279,123495
2280,121916
2281,158882
2282,177041
2283,108575
2284,121507
2285,146339
2286,125063
2287,375903
2288,294626
2289,358551
2290,439834
2291,335397
2292,421848
2293,440981
2294,393124
2295,426377
2296,284726
2297,352415
2298,350625
2299,363986
2300,318391
2301,315784
2302,261943
2303,252810
2304,261213
2305,207761
2306,199424
2307,195212
2308,216849
2309,284282
2310,209651
2311,205690
2312,187856
2313,178755
2314,185636
2315,185915
2316,199815
2317,188631
2318,185953
2319,185950
2320,187471
2321,232929
2322,186006
2323,190325
2324,179787
2325,218013
2326,176573
2327,199629
2328,214156
2329,186977
2330,178165
2331,363078
2332,383127
2333,323527
2334,267638
2335,293439
2336,324484
2337,199667
2338,282718
2339,211369
2340,376850
2341,228366
2342,223972
2343,215983
2344,208035
2345,228205
2346,204309
2347,192698
2348,236136
2349,186002
2350,304849
2351,248743
2352,250891
2353,249240
2354,158503
2355,159551
2356,161847
2357,185668
2358,185969
2359,123510
2360,111725
2361,144428
2362,256988
2363,141924
2364,161843
2365,207126
2366,185966
2367,203753
2368,208750
2369,204762
2370,164526
2371,165232
2372,185597
2373,281108
2374,310168
2375,215784
2376,285800
2377,316327
2378,158222
2379,206671
2380,155326
2381,173000
2382,199283
2383,200567
2384,241244
2385,166141
2386,139586
2387,131581
2388,100947
2389,125751
2390,133477
2391,136554
2392,118237
2393,160443
2394,139071
2395,195452
2396,145210
2397,223232
2398,125776
2399,73725
2400,69403
2401,118831
2402,128634
2403,136845
2404,150195
2405,158442
2406,137362
2407,125886
2408,137586
2409,122911
2410,185983
2411,119313
2412,159058
2413,123769
2414,160923
2415,129713
2416,129445
2417,128066
2418,130408
2419,113607
2420,124142
2421,149459
2422,117837
2423,123493
2424,143299
2425,210735
2426,128980
2427,154870
2428,162454
2429,113981
2430,129014
2431,119391
2432,132873
2433,137092
2434,131475
2435,158872
2436,96815
2437,103067
2438,122086
2439,109017
2440,122735
2441,108926
2442,100405
2443,126867
2444,129134
2445,88151
2446,155549
2447,192589
2448,142449
2449,117443
2450,158001
2451,148522
2452,191230
2453,90831
2454,120229
2455,113433
2456,128361
2457,120735
2458,126828
2459,103406
2460,128176
2461,122836
2462,125449
2463,121676
2464,180355
2465,130351
2466,99791
2467,151918
2468,87730
2469,82948
2470,189085
2471,201216
2472,168060
2473,104090
2474,84335
2475,203223
2476,108523
2477,118507
2478,150788
2479,110027
2480,159985
2481,123461
2482,120635
2483,102347
2484,118916
2485,125278
2486,137458
2487,154040
2488,159249
2489,153035
2490,146530
2491,95908
2492,185570
2493,158748
2494,158750
2495,103465
2496,241340
2497,154823
2498,109535
2499,84681
2500,121130
2501,130578
2502,146838
2503,100443
2504,169832
2505,206450
2506,255519
2507,282784
2508,256553
2509,198953
2510,203167
2511,173153
2512,200997
2513,210281
2514,251388
2515,151959
2516,177804
2517,148464
2518,159034
2519,221123
2520,202756
2521,185953
2522,214325
2523,129338
2524,142324
2525,158901
2526,151979
2527,127966
2528,130711
2529,135555
2530,129265
2531,260288
2532,218358
2533,186006
2534,229908
2535,292725
2536,233309
2537,233709
2538,186739
2539,188001
2540,185818
2541,185677
2542,163777
2543,127561
2544,121664
2545,134572
2546,125232
2547,139341
2548,158286
2549,158851
2550,378584
2551,140851
2552,124212
2553,68682
2554,104340
2555,120537
2556,95904
2557,106819
2558,116544
2559,126255
2560,138762
2561,147973
2562,137145
2563,148882
2564,185912
2565,127021
2566,158141
2567,122871
2568,189105
2569,190813
2570,120240
2571,185633
2572,159139
2573,202032
2574,252884
2575,131879
2576,127317
2577,149689
2578,95143
2579,62083
2580,120348
2581,126396
2582,130820
2583,274090
2584,171829
2585,185756
2586,221968
2587,202986
2588,137852
2589,157431
2590,211982
2591,229458
2592,227447
2593,251859
2594,185685
2595,193557
2596,297103
2597,187377
2598,294390
2599,356987
2600,154394
2601,151040
2602,85010
2603,98783
2604,94495
2605,79116
2606,152165
2607,200995
2608,199137
2609,167833
2610,121961
2611,136552
2612,165184
2613,133924
2614,126204
2615,152979
2616,151193
2617,188354
2618,212202
2619,197314
2620,180968
2621,180280
2622,183414
2623,235244
2624,315200
2625,288594
2626,177706
2627,175107
2628,439813
2629,451326
2630,360484
2631,431257
2632,389416
2633,323001
2634,415408
2635,163678
2636,185800
2637,185692
2638,252377
2639,187747
2640,159090
2641,98622
2642,169518
2643,102754
2644,128912
2645,113478
2646,95315
2647,101355
2648,139078
2649,147267
2650,134502
2651,134267
2652,421648
2653,258585
2654,274120
2655,397375
2656,334057
2657,369155
2658,312012
2659,324503
2660,354510
2661,372434
2662,374596
2663,291430
2664,276305
2665,328868
2666,290915
2667,185798
2668,188621
2669,185958
2670,282986
2671,187683
2672,185991
2673,192272
2674,191370
2675,168630
2676,192512
2677,189368
2678,259789
2679,280119
2680,293646
2681,399921
2682,303445
2683,461763
2684,317748
2685,309998
2686,252118
2687,309601
2688,212391
2689,198867
2690,398724
2691,185850
2692,148891
2693,193357
2694,162130
2695,185802
2696,181138
2697,174014
2698,186654
2699,169622
2700,155412
2701,159104
2702,104276
2703,128075
2704,130192
2705,116006
2706,119464
2707,120581
2708,130613
2709,115282
2710,123152
2711,284024
2712,378467
2713,168051
2714,158825
2715,162624
2716,152734
2717,189253
2718,208390
2719,158138
2720,185554
2721,129208
2722,160921
2723,158569
2724,129874
2725,127098
2726,153473
2727,163503
2728,164659
2729,150475
2730,145256
2731,127233
2732,126934
2733,158583
2734,160648
2735,130434
2736,138543
2737,120283
2738,133192
2739,160977
2740,129495
2741,139771
2742,157962
2743,156089
2744,158898
2745,150474
2746,129554
2747,159042
2748,122615
2749,125467
2750,129379
2751,126287
2752,195842
2753,133721
2754,208664
2755,130186
2756,104060
2757,80876
2758,84703
2759,158596
2760,125201
2761,137980
2762,136824
2763,188857
2764,158231
2765,273663
2766,132396
2767,77735
2768,126577
2769,124999
2770,151917
2771,116074
2772,113115
2773,159422
2774,132492
2775,123553
2776,143355
2777,135672
2778,127681
2779,122632
2780,98968
2781,102224
2782,91644
2783,98682
2784,120530
2785,134254
2786,72978
2787,126578
2788,73004
2789,159395
2790,99638
2791,107581
2792,71717
2793,156604
2794,92402
2795,119780
2796,91539
2797,198296
2798,110105
2799,121597
2800,81326
2801,106061
2802,125216
2803,159314
2804,129259
2805,100702
2806,87045
2807,158886
2808,149648
2809,129120
2810,126820
2811,154995
2812,158869
2813,159122
2814,157928
2815,95474
2816,242082
2817,159423
2818,128774
2819,169734
2820,133823
2821,97808
2822,197889
2823,314891
2824,163380
2825,135065
2826,130071
2827,134313
2828,224142
2829,198776
2830,225129
2831,181234
2832,270711
2833,300819
2834,221617
2835,217827
2836,187123
2837,173806
2838,157879
2839,181653
2840,185907
2841,194364
2842,219826
2843,159577
2844,165210
2845,131673
2846,195739
2847,190336
2848,209058
2849,191973
2850,280992
2851,220281
2852,222744
2853,230244
2854,147442
2855,195975
2856,197439
2857,185973
2858,203063
2859,119151
2860,124315
2861,135842
2862,185764
2863,133593
2864,222079
2865,149728
2866,158205
2867,92113
2868,96051
2869,113203
2870,130440
2871,88083
2872,59400
2873,110795
2874,132012
2875,121542
2876,163954
2877,138281
2878,167948
2879,142782
2880,101066
2881,145095
2882,169868
2883,183880
2884,195772
2885,176692
2886,234192
2887,100614
2888,127508
2889,66357
2890,79084
2891,135027
2892,66987
2893,95175
2894,70017
2895,308579
2896,275637
2897,200831
2898,159160
2899,198515
2900,160566
2901,229061
2902,198470
2903,338106
2904,351754
2905,113019
2906,207499
2907,118517
2908,130661
2909,157988
2910,88396
2911,85001
2912,154992
2913,88139
2914,85563
2915,93885
2916,88245
2917,176565
2918,124045
2919,221465
