Id,SalePrice
2397,220911
2398,130768
2399,61612
2400,58189
2401,111573
2402,132315
2403,137942
2404,150948
2405,157875
2406,131004
2407,123358
2408,138596
2409,119807
2410,184767
2411,120921
2412,155619
2413,123781
2414,156705
2415,125122
2416,127677
2417,133766
2418,127680
2419,117671
2420,127414
2421,143135
2422,101460
2423,125786
2424,152151
2425,219277
2426,137224
2427,150700
2428,166879
2429,100244
2430,124219
2431,116108
2432,137119
2433,140290
2434,139186
2435,159208
2436,101075
2437,106427
2438,123663
2439,106018
2440,121536
2441,105153
2442,99201
2443,123973
2444,137003
2445,88031
2446,143233
2447,193177
2448,151112
2449,119961
2450,151514
2451,137053
2452,199805
2453,90745
2454,123183
2455,125937
2456,127675
2457,122183
2458,127170
2459,106463
2460,133365
2461,121865
2462,126785
2463,123954
2464,190146
2465,137065
2466,102908
2467,146585
2468,97038
2469,86751
2470,189833
2471,201759
2472,169473
2473,103352
2474,73218
2475,192762
2476,105316
2477,116918
2478,148961
2479,99529
2480,155653
2481,119679
2482,122300
2483,96461
2484,114185
2485,124753
2486,139377
2487,182423
2488,166724
2489,147338
2490,132630
2491,98531
2492,189233
2493,153996
2494,145749
2495,82437
2496,228808
2497,160655
2498,110228
2499,81009
2500,110773
2501,136885
2502,150551
2503,102805
2504,165045
2505,201416
2506,251003
2507,295474
2508,251127
2509,201732
2510,201621
2511,167250
2512,201194
2513,203299
2514,250224
2515,154735
2516,169795
2517,152643
2518,166773
2519,231380
2520,203028
2521,188654
2522,202730
2523,127676
2524,137216
2525,151479
2526,152197
2527,128390
2528,127677
2529,137064
2530,127763
2531,259743
2532,202982
2533,189887
2534,232243
2535,286523
2536,226304
2537,239872
2538,190444
2539,190311
2540,188697
2541,180906
2542,162801
2543,130114
2544,103655
2545,137134
2546,119673
2547,140058
2548,156877
2549,150479
2550,475145
2551,134941
2552,126586
2553,52312
2554,91083
2555,124332
2556,91922
2557,102442
2558,158797
2559,137106
2560,151793
2561,150733
2562,137118
2563,137999
2564,190699
2565,158328
2566,153687
2567,127681
2568,189794
2569,191385
2570,119001
2571,190382
2572,159519
2573,202964
2574,236776
2575,137288
2576,125548
2577,161898
2578,86609
2579,60541
2580,108597
2581,127675
2582,137140
2583,269380
2584,171336
2585,185695
2586,227975
2587,201647
2588,147420
2589,157819
2590,201237
2591,231779
2592,231727
2593,246655
2594,187222
2595,195466
2596,305021
2597,189700
2598,283472
2599,363172
2600,166456
2601,150448
2602,82424
2603,95872
2604,93921
2605,79842
2606,152732
2607,202527
2608,193706
2609,167315
2610,125548
2611,137273
2612,173278
2613,129938
2614,121544
2615,153209
2616,155025
2617,191292
2618,229464
2619,192573
2620,174650
2621,182972
2622,176134
2623,230195
2624,306304
2625,289177
2626,167135
2627,170526
2628,442582
2629,437471
2630,368295
2631,433404
2632,394308
2633,330470
2634,415094
2635,166632
2636,186953
2637,190656
2638,253887
2639,189949
2640,155989
2641,99738
2642,173464
2643,102840
2644,125376
2645,108404
2646,90697
2647,105685
2648,139417
2649,143474
2650,136336
2651,136976
2652,410208
2653,256441
2654,283987
2655,407042
2656,342112
2657,370449
2658,308971
2659,321738
2660,350593
2661,384192
2662,388663
2663,284874
2664,285374
2665,341893
2666,302690
2667,190150
2668,191201
2669,190019
2670,284032
2671,190974
2672,189387
2673,190184
2674,190343
2675,173130
2676,190692
2677,190578
2678,257486
2679,272878
2680,283720
2681,400888
2682,307726
2683,453437
2684,318265
2685,305655
2686,246736
2687,314680
2688,207200
2689,201572
2690,404059
2691,188862
2692,137224
2693,194807
2694,166467
2695,188573
2696,171822
2697,167264
2698,199113
2699,166809
2700,149373
2701,153998
2702,112838
2703,123660
2704,127680
2705,107045
2706,101033
2707,115230
2708,127675
2709,107536
2710,119973
2711,274334
2712,376281
2713,167107
2714,156982
2715,166624
2716,153596
2717,190986
2718,201395
2719,161182
2720,190157
2721,126337
2722,166657
2723,150364
2724,129477
2725,127426
2726,146044
2727,167205
2728,167012
2729,140750
2730,145658
2731,135845
2732,127676
2733,153563
2734,144399
2735,137075
2736,137200
2737,122124
2738,126856
2739,154339
2740,127439
2741,134577
2742,157546
2743,165422
2744,166431
2745,150978
2746,132021
2747,159037
2748,124117
2749,134897
2750,127647
2751,136039
2752,191219
2753,137160
2754,228854
2755,137010
2756,100020
2757,83883
2758,92359
2759,158415
2760,137132
2761,137081
2762,137125
2763,189478
2764,166874
2765,253819
2766,137121
2767,72821
2768,122553
2769,129457
2770,141742
2771,103807
2772,111608
2773,167057
2774,132053
2775,125000
2776,144077
2777,146935
2778,125678
2779,125587
2780,105033
2781,93796
2782,89286
2783,110737
2784,125920
2785,137194
2786,67671
2787,123154
2788,67786
2789,167191
2790,93823
2791,105227
2792,69283
2793,154855
2794,93749
2795,122266
2796,102439
2797,191356
2798,124204
2799,118233
2800,80861
2801,108156
2802,117160
2803,153226
2804,137026
2805,110334
2806,78004
2807,155155
2808,146615
2809,126083
2810,126134
2811,150950
2812,159656
2813,154199
2814,149891
2815,89794
2816,231211
2817,166667
2818,127681
2819,190157
2820,138382
2821,107977
2822,191015
2823,298340
2824,167308
2825,151831
2826,126753
2827,137080
2828,230541
2829,190710
2830,232249
2831,184949
2832,266071
2833,307834
2834,231355
2835,203316
2836,190055
2837,167205
2838,151755
2839,172215
2840,188403
2841,194028
2842,215032
2843,158986
2844,167229
2845,127679
2846,192057
2847,193385
2848,213783
2849,191074
2850,276114
2851,227450
2852,226163
2853,231854
2854,148339
2855,192345
2856,196176
2857,189949
2858,202738
2859,116564
2860,127680
2861,137148
2862,189881
2863,129158
2864,228666
2865,137258
2866,145260
2867,88627
2868,107352
2869,122960
2870,129249
2871,90823
2872,50454
2873,105700
2874,135625
2875,123551
2876,166936
2877,145324
2878,166852
2879,137257
2880,103932
2881,140508
2882,185203
2883,189888
2884,195761
2885,168958
2886,228219
2887,92444
2888,137003
2889,55150
2890,72084
2891,137031
2892,54369
2893,74392
2894,66179
2895,306892
2896,268888
2897,200163
2898,153078
2899,202552
2900,163381
2901,203712
2902,195405
2903,337386
2904,369886
2905,111576
2906,191563
2907,123175
2908,126417
2909,154127
2910,91619
2911,82194
2912,159826
2913,83220
2914,80454
2915,90030
2916,86684
2917,187047
2918,124121
2919,227844
